"id"	"sentence"	"sentiment"
"5955e085af6749fa81a2ff8e7"	" ... the first 2\/3 of the film are incredibly captivating and insanely funny , thanks in part to interesting cinematic devices -LRB- cool visual backmasking -RRB- , a solid cast , and some wickedly sick and twisted humor ..."	4
"011fcaa1148ee4366f829ff9f"	" This movie got me grinning ."	3
"b3a541050d45cdff47425b350"	" There 's a part of us that can not help be entertained by the sight of someone getting away with something ."	3
"747c585d107ed084df8fc2f4b"	" An old-fashioned drama of substance about a teacher 's slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for virtue ."	3
"8b6eb8ab5f7ae23e1457de7a2"	" What 's not to like about a movie with a ` children 's ' song that includes the line ` My stepdad 's not mean , he 's just adjusting ' ?"	3
"5b2328f5f2a200893f9ae7ce1"	" This English-language version ... does full honor to Miyazaki 's teeming and often unsettling landscape , and to the conflicted complexity of his characters ."	2
"3bfcadf33ed25529d01bc2050"	" The pleasures that it does afford may be enough to keep many moviegoers occupied amidst some of the more serious-minded concerns of other year-end movies ."	3
"835946fdb371bea6fa4ca312b"	" Not everyone will welcome or accept The Trials of Henry Kissinger as faithful portraiture , but few can argue that the debate it joins is a necessary and timely one ."	3
"fce22cbd9c30fccee05abd720"	" There are no special effects , and no Hollywood endings ."	3
"4feb4ddc5f2fef63d9107a73a"	" Like the original , this version is raised a few notches above kiddie fantasy pablum by Allen 's astringent wit ."	3
"681ecd849e9988418a901f397"	" Despite its Hawaiian setting , the science-fiction trimmings and some moments of rowdy slapstick , the basic plot of `` Lilo '' could have been pulled from a tear-stained vintage Shirley Temple script ."	1
"438f635b11efa60380b368eb9"	" A brutally honest documentary about a much anticipated family reunion that goes wrong thanks to culture shock and a refusal to empathize with others ."	2
"2936e60ad12a463ecc044fc3e"	" Filled with honest performances and exceptional detail , Baran is a gentle film with dramatic punch , a haunting ode to humanity ."	4
"c258a489cbe5f8d5d1116da14"	" Sparkles in its deft portrait of Tinseltown 's seasoned veterans of gossip , wealth , paranoia , and celebrityhood ."	2
"1b47f39c09450235261e9f981"	" In its dry and forceful way , it delivers the same message as Jiri Menzel 's Closely Watched Trains and Danis Tanovic 's No Man 's Land ."	3
"f5f3717108e7c4ee72ca0cbf2"	" ... a triumph of emotionally and narratively complex filmmaking ."	4
"8696bbff37e3346a784e8a5b4"	" -LRB- Haynes ' -RRB- homage to such films as `` All That Heaven Allows '' and `` Imitation of Life '' transcends them ."	2
"938c38a72a189e68e1f8fe7d6"	" Simply put , `` Far From Heaven '' is a masterpiece ."	4
"8514556a8ce5943ab469f83da"	" An intense and effective film about loneliness and the chilly anonymity of the environments where so many of us spend so much of our time ."	3
"0e5611e2d3bd5b12564eba365"	" Although fairly involving as far as it goes , the film does n't end up having much that is fresh to say about growing up Catholic or , really , anything ."	1
"8aba8b2e7cafafbea261e002a"	" Proves mainly that South Korean filmmakers can make undemanding action movies with all the alacrity of their Hollywood counterparts ."	2
"87b3e32d6f2544c75fd4a3fc6"	" A very funny romantic comedy about two skittish New York middle-agers who stumble into a relationship and then struggle furiously with their fears and foibles ."	3
"38f81ce3f84767338ec260be5"	" Top-notch action powers this romantic drama ."	4
"362c2647ee69590b1b71bcbe2"	" Beresford nicely mixes in as much humor as pathos to take us on his sentimental journey of the heart ."	3
"f4205dd7c0ba6e4e29460f137"	" It really is a shame that more wo n't get an opportunity to embrace small , sweet ` Evelyn . '"	3
"582c9d57db9f36c466f93d267"	" I stopped thinking about how good it all was , and started doing nothing but reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its visual delights ."	4
"5c5a2f353d36d2f0de008bc5f"	" Probably the best case for Christianity since Chesterton and Lewis ."	3
"6bcdf863303478f6bc2e3547e"	" A gently funny , sweetly adventurous film that makes you feel genuinely good , that is to say , entirely unconned by false sentiment or sharp , overmanipulative Hollywood practices ."	3
"d404356b193224b716eaf593f"	" Would be an unendurable viewing experience for this ultra-provincial New Yorker if 26-year-old Reese Witherspoon were not on hand to inject her pure fantasy character , Melanie Carmichael , with a massive infusion of old-fashioned Hollywood magic ."	3
"f609d05c4a3c8a6f85ea3b3df"	" Visually fascinating ... an often intense character study about fathers and sons , loyalty and duty ."	3
"04011235f84e3a29dc6827c31"	" A lyrical metaphor for cultural and personal self-discovery and a picaresque view of a little-remembered world ."	3
"04c3031c88ca304489f2856b1"	" Schütte 's dramatic snapshot of the artist three days before his death offers an interesting bit of speculation as to the issues Brecht faced as his life drew to a close ."	3
"c59ca63b0d9efbe45b106eeba"	" A slick , engrossing melodrama ."	4
"8ab4425ba24448f5b16d6c8f2"	" S1M0NE 's satire is not subtle , but it is effective ."	3
"eaafd541e946afc2fa96b54d5"	" It 's a quirky , off-beat project ."	3
"7fb8fe63236872cc4da1b9e3b"	" While some will object to the idea of a Vietnam picture with such a rah-rah , patriotic tone , Soldiers ultimately achieves its main strategic objective : dramatizing the human cost of the conflict that came to define a generation ."	1
"3a39faaba63dcbec5ac30bc9b"	" Even if you do n't know the band or the album 's songs by heart , you will enjoy seeing how both evolve , and you will also learn a good deal about the state of the music business in the 21st Century ."	3
"f54c576222b98651092207969"	" The solid filmmaking and convincing characters makes this a high water mark for this genre ."	4
"0a3f40b8f960347038445fb4a"	" Films about loss , grief and recovery are pretty valuable these days ."	3
"87fbfc2676c624885507d4d3f"	" Seen in that light , Moonlight Mile should strike a nerve in many ."	3
"de57d9fc714c65c542c22b3d0"	" It 's endlessly inventive , consistently intelligent and sickeningly savage ."	4
"5a5d76ab25d351ac4830abd47"	" It is definitely worth seeing ."	4
"5710e6d11831ed11259c73f25"	" An impeccable study in perversity ."	3
"7e97ded412f1f27d5c995f629"	" Far From Heaven is a dazzling conceptual feat , but more than that , it 's a work of enthralling drama ."	3
"956e409de10b2577b8cbc75e1"	" A movie that both thrills the eye and , in its over-the-top way , touches the heart ."	4
"e7496edb0fb38814675106756"	" Stuffed to the brim with ideas , American instigator Michael Moore 's film is a rambling examination of American gun culture that uses his usual modus operandi of crucifixion through juxtaposition ."	3
"9baddb8b24767efc49316a342"	" Affectionately reminds us that , in any language , the huge stuff in life can usually be traced back to the little things ."	3
"0be4c3c02dd4595b1119b7061"	" A drama of great power , yet some members of the audience will leave the theater believing they have seen a comedy ."	2
"2ee405f675df1622ead3529a3"	" The large-frame IMAX camera lends itself beautifully to filming the teeming life on the reefs , making this gorgeous film a must for everyone from junior scientists to grown-up fish lovers ."	4
"d0d3eb63b2b0b5ddeb83a9378"	" The result is more depressing than liberating , but it 's never boring ."	2
"d00e802a169ce8851957238f5"	" A story about intelligent high school students that deals with first love sweetly but also seriously ."	3
"612dc62241f1fe557cb262a82"	" It is also beautifully acted ."	4
"3b6e4e5135468941715e17383"	" It is n't that the picture is unfamiliar , but that it manages to find new avenues of discourse on old problems ."	2
"866d31adde4a54a486803fa46"	" Same song , second verse , coulda been better , but it coulda been worse ."	2
"c29f5804494a9cbf868bb4bd4"	" It 's a technically superb film , shining with all the usual Spielberg flair , expertly utilizing the talents of his top-notch creative team ."	4
"bbc2b22be7989487dea550be8"	" Wilco fans will have a great time , and the movie should win the band a few new converts , too ."	3
"fbe20fc8a6909c27977354d89"	" Tsai has a well-deserved reputation as one of the cinema world 's great visual stylists , and in this film , every shot enhances the excellent performances ."	3
"2b9e950becf68c3fe74554a66"	" The date movie that Franz Kafka would have made ."	2
"626c6821ef3b2cec079b1db88"	" The fact is that the screen is most alive when it seems most likely that Broomfield 's interviewees , or even himself , will not be for much longer ."	3
"229e21aec421c3ee201373067"	" Leguizamo and Jones are both excellent and the rest of the cast is uniformly superb ."	4
"94391aef013cc7f0c7f9b762d"	" I liked this film a lot ..."	3
"36642c8b1241668b69d19a86d"	" ... there is enough originality in ` Life ' to distance it from the pack of paint-by-number romantic comedies that so often end up on cinema screens ."	3
"c8d618e47ecb494e7dae28d3b"	" A solid and refined piece of moviemaking imbued with passion and attitude ."	4
"68e85838e7de303f56bb09f09"	" Nettelbeck has crafted an engaging fantasy of flavours and emotions , one part romance novel , one part recipe book ."	3
"b96bc979f62dfedf5b0db4ca6"	" With or without the sex , a wonderful tale of love and destiny , told well by a master storyteller"	4
"e64eb72a6500dc7aa36a3aead"	" On the surface a silly comedy , Scotland , PA would be forgettable if it were n't such a clever adaptation of the bard 's tragic play ."	3
"8e80a1875b25e62ca69f7ab9e"	" A weird , arresting little ride ."	3
"1e9fe640104864fe204320a0d"	" A fine film , but it would be a lot better if it stuck to Betty Fisher and left out the other stories ."	2
"2bb0148a16ac067997b39803e"	" A first-class road movie that proves you can run away from home , but your ego and all your problems go with you ."	4
"34bb278d888233e92fb98da20"	" You might want to take a reality check before you pay the full ticket price to see `` Simone , '' and consider a DVD rental instead ."	1
"b31d68e73bf85fa5289c1bf7b"	" Well cast and well directed - a powerful drama with enough sardonic wit to keep it from being maudlin ."	4
"fe720d93ffff7df22380a7485"	" A backstage must-see for true fans of comedy ."	4
"6b4ba725d2fe3f5113e3790ab"	" There 's back-stabbing , inter-racial desire and , most importantly , singing and dancing ."	3
"c424a76203fbfa38c6ab1a12a"	" The film sounds like the stuff of lurid melodrama , but what makes it interesting as a character study is the fact that the story is told from Paul 's perspective ."	3
"6f66757b1ef943032c461f0a9"	" Jones ... makes a great impression as the writer-director of this little $ 1.8 million charmer , which may not be cutting-edge indie filmmaking but has a huge heart ."	4
"0fe2d6c36ded3a67c085769e0"	" In the disturbingly involving family dysfunctional drama How I Killed My Father , French director Anne Fontaine delivers an inspired portrait of male-ridden angst and the emotional blockage that accompanies this human condition"	3
"f8fd7b8414ae7234c0f76700c"	" Below may not mark Mr. Twohy 's emergence into the mainstream , but his promise remains undiminished ."	3
"02dbca7598ea4ddfd68b508af"	" There 's no reason to miss Interview with the Assassin"	4
"a47b4d23d99d47b90b1d5960b"	" Happily stays close to the ground in a spare and simple manner and does n't pummel us with phony imagery or music ."	4
"e8ab2ac260d8512e78a16fd69"	" Its sheer dynamism is infectious ."	3
"bc7bcc671bb549df4a64251cd"	" For his first attempt at film noir , Spielberg presents a fascinating but flawed look at the near future ."	3
"e3e1151b4603c066b2c4224bd"	" it somehow managed to make its way past my crappola radar and find a small place in my heart"	2
"ea059eaeca7a211e6b98878b4"	" Perhaps it 's cliche to call the film ` refreshing , ' but it is ."	4
"732cfd92c2a1339860338ce78"	" ` Drumline ' shows a level of young , Black manhood that is funny , touching , smart and complicated ."	4
"8d6610833d65e29a8ba4bfd92"	" It does give a taste of the Burning Man ethos , an appealing blend of counter-cultural idealism and hedonistic creativity ."	3
"5d20bd5f1e0702164d31bac33"	" The limited sets and small confined and dark spaces also are homages to a classic low-budget film noir movie ."	2
"24db3c95d7ad20088f805733c"	" The movie is well done , but slow ."	1
"9ecdbe38f9898ddc1e3b63912"	" -LRB- A -RRB- wonderfully loopy tale of love , longing , and voting ."	4
